TITLE="Graphics"
VARIABLES= "x", "T", "Y fr", "rho"
-0.0219919  293 0 0.000871523
-0.013745  293 -1.25674e-07 0.000871523
-0.0085906  293 -7.65827e-08 0.000871523
-0.00536913  293 -9.5759e-08 0.000871523
0  293 -4.24914e-08 0.000871523
0.00536913  293 -9.5759e-08 0.000871523
0.0107383  293 -4.24914e-08 0.000871523
0.0161074  293 -9.5759e-08 0.000871523
0.0214765  293 -4.24914e-08 0.000871523
0.0268456  293 -9.5759e-08 0.000871523
0.0322148  293 -4.24914e-08 0.000871523
0.0375839  293 -9.5759e-08 0.000871523
0.042953  293 -4.24914e-08 0.000871523
0.0483221  293 -9.5759e-08 0.000871523
0.0536913  293 -4.24914e-08 0.000871523
0.0590604  293 -9.5759e-08 0.000871523
0.0644295  293 -4.24913e-08 0.000871523
0.0697987  293 -9.5759e-08 0.000871523
0.0751678  293 -4.24913e-08 0.000871523
0.0805369  293 -9.5759e-08 0.000871523
0.085906  293 -4.24913e-08 0.000871523
0.0912752  293 -9.5759e-08 0.000871523
0.0966443  293 -4.24912e-08 0.000871523
0.102013  293 -9.57591e-08 0.000871523
0.107383  293 -4.24924e-08 0.000871523
0.112752  293 -9.57502e-08 0.000871523
0.118121  293 -4.25415e-08 0.000871523
0.12349  293 -9.55076e-08 0.000871523
0.128859  293 -4.36589e-08 0.000871523
0.134228  293 -9.06475e-08 0.000871523
0.139597  293 -6.3638e-08 0.000871523
0.144966  293 -1.3373e-08 0.000871523
0.150336  293 -3.42577e-07 0.000871523
0.15302  293 8.78276e-08 0.000871523
0.155705  293 -5.00789e-07 0.000871523
0.158389  293 6.55181e-07 0.000871523
0.161074  293 -1.21375e-06 0.000871522
0.163758  293.001 1.63457e-06 0.000871522
0.166443  293.001 -2.18605e-06 0.000871519
0.169128  293.002 2.05818e-06 0.000871519
0.171812  293.003 -9.24353e-07 0.000871515
0.174497  293.004 -2.6962e-06 0.00087151
0.177181  293.006 9.71467e-06 0.00087151
0.179866  293.009 -2.16554e-05 0.000871484
